UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
200507,PIURA,PAITA,VICHAYAL,113103,San Felipe de Vichayal,SAN FELIPE DE VICHAYAL,3,1,IPS,2005070001,,2005070001,MED-GPS,14,-81.07127096,-4.86459154,-85.9358625
200506,PIURA,PAITA,TAMARINDO,129629,Tamarindo,TAMARINDO,3,1,IPS,2005060001,,2005060001,MED-GPS,30,-80.97578706,-4.87812053,-85.85390759
200502,PIURA,PAITA,AMOTAPE,117598,Amotape,AMOTAPE,3,1,IPSK,2005020001,,2005020001,MED-GPS,17,-81.01508288,-4.88159652,-85.8966794
200503,PIURA,PAITA,ARENAL,117845,Arenal,ARENAL,3,1,GIP,2005030001,,2005030001,MED-GPS,27,-81.02627043,-4.8834236,-85.90969403
200505,PIURA,PAITA,LA HUACA,117292,La Huaca,LA HUACA,3,1,GIPSKD,2005050001,,2005050001,MED-GPS,19,-80.96173153,-4.9100835,-85.87181503
200504,PIURA,PAITA,COLAN,131303,Pueblo Nuevo,PUEBLO NUEVO,3,1,IPSLED,2005040001,,2005040001,MED-GPS,10,-81.05953764,-4.91001047,-85.96954811
70102,CALLAO,CALLAO,BELLAVISTA,523827,Bellavista,BELLAVISTA,3,1,IPSKLED,701020001,,701020001,MED-GPS,19,-77.12877536,-12.06240134,-89.1911767
70103,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,527696,Carmen de La Legua Reynoso,CARMEN DE LA LEGUA REYNOSO,3,1,GIPSED,701030001,,701030001,MED-GPS,58,-77.09061824,-12.03930237,-89.12992061
70104,CALLAO,CALLAO,LA PERLA,573353,La Perla,LA PERLA,3,1,IPSLE,701040001,,701040001,MED-GPS,32,-77.10804913,-12.06600149,-89.17405062
70105,CALLAO,CALLAO,LA PUNTA,545962,La Punta,LA PUNTA,3,1,IPSK,701050001,,701050001,MED-GPS,7,-77.16418261,-12.07258015,-89.23676276
70106,CALLAO,CALLAO,VENTANILLA,128167,Ventanilla,VENTANILLA,3,1,GIPSKLED,701060001,,701060001,MED-GPS,46,-77.12203649,-11.8719796,-88.99401609
150102,LIMA,LIMA,ANCON,132749,Ancon,ANCON,3,1,GIPSLED,1501020001,,1501020001,MED-GPS,6,-77.17514092,-11.77368903,-88.94882995
150103,LIMA,LIMA,ATE,120190,Vitarte,VITARTE,3,1,GIPSKLED,1501030001,,1501030001,MED-GPS,357,-76.91872898,-12.02593296,-88.94466194
150104,LIMA,LIMA,BARRANCO,526401,Barranco,BARRANCO,3,1,GIPSKLED,1501040001,,1501040001,MED-GPS,68,-77.02127633,-12.14970662,-89.17098295
150105,LIMA,LIMA,BRE├æA,536990,Bre├▒a,BRE├æA,3,1,GIPSKLED,1501050001,,1501050001,MED-GPS,127,-77.04595887,-12.05871285,-89.10467172
150106,LIMA,LIMA,CARABAYLLO,115388,Carabayllo,CARABAYLLO,3,1,GIPSKLED,1501060001,,1501060001,MED-GPS,183,-77.03380852,-11.90058343,-88.93439195
150107,LIMA,LIMA,CHACLACAYO,132222,Chaclacayo,CHACLACAYO,3,1,IPSKED,1501070001,,1501070001,MED-GPS,663,-76.76981309,-11.9759522,-88.74576529
150108,LIMA,LIMA,CHORRILLOS,541391,Chorrillos,CHORRILLOS,3,1,GIPSKLED,1501080001,,1501080001,MED-GPS,45,-77.02135147,-12.17107851,-89.19242998
150109,LIMA,LIMA,CIENEGUILLA,218821,Cieneguilla,CIENEGUILLA,3,1,GIPSKD,1501090001,,1501090001,MED-GPS,321,-76.81681365,-12.11210704,-88.92892069
150110,LIMA,LIMA,COMAS,520330,La Libertad,LA LIBERTAD,3,1,GIPSKLED,1501100001,,1501100001,MED-GPS,121,-77.04983507,-11.95713993,-89.006975
150111,LIMA,LIMA,EL AGUSTINO,117150,El Agustino,EL AGUSTINO,3,1,GIPSLED,1501110001,,1501110001,MED-GPS,201,-76.99873413,-12.04994333,-89.04867746
150112,LIMA,LIMA,INDEPENDENCIA,126121,Independencia,INDEPENDENCIA,3,1,GIPSKLED,1501120001,,1501120001,MED-GPS,117,-77.05044844,-11.99196277,-89.04241121
150113,LIMA,LIMA,JESUS MARIA,537907,Jesus Maria,JESUS MARIA,3,1,GIPSKLED,1501130001,,1501130001,MED-GPS,115,-77.04390448,-12.07673355,-89.12063803
150114,LIMA,LIMA,LA MOLINA,123687,La Molina,LA MOLINA,3,1,IPSKLED,1501140001,,1501140001,MED-GPS,283,-76.91733348,-12.0779467,-88.99528018
150115,LIMA,LIMA,LA VICTORIA,520017,La Victoria,LA VICTORIA,3,1,GIPSKLED,1501150001,,1501150001,MED-GPS,142,-77.03083698,-12.06486369,-89.09570067
150117,LIMA,LIMA,LOS OLIVOS,528149,Las Palmeras,LAS PALMERAS,3,1,GIPSKLED,1501170001,,1501170001,MED-GPS,60,-77.07090386,-11.9916622,-89.06256606
150118,LIMA,LIMA,LURIGANCHO,115383,Chosica,CHOSICA,3,1,GIPSKLED,1501180001,,1501180001,MED-GPS,866,-76.69670598,-11.93642942,-88.6331354
150119,LIMA,LIMA,LURIN,115876,Lurin,LURIN,3,1,GIPSKLED,1501190001,,1501190001,MED-GPS,11,-76.86903396,-12.27341453,-89.14244849
150120,LIMA,LIMA,MAGDALENA DEL MAR,526034,Magdalena del Mar,MAGDALENA DEL MAR,3,1,GIPSKLED,1501200001,,1501200001,MED-GPS,74,-77.06711116,-12.09148817,-89.15859933
150121,LIMA,LIMA,PUEBLO LIBRE,537886,Pueblo Libre,PUEBLO LIBRE,3,1,GIPSKLED,1501210001,,1501210001,MED-GPS,95,-77.06224996,-12.07779385,-89.14004381
150122,LIMA,LIMA,MIRAFLORES,529304,Miraflores,MIRAFLORES,3,1,GIPSKLED,1501220001,,1501220001,MED-GPS,94,-77.02913699,-12.12170145,-89.15083844
150123,LIMA,LIMA,PACHACAMAC,115244,Pachacamac,PACHACAMAC,3,1,GIPSKLD,1501230001,,1501230001,MED-GPS,73,-76.85928511,-12.22987377,-89.08915888
150124,LIMA,LIMA,PUCUSANA,124827,Pucusana,PUCUSANA,3,1,GIPSE,1501240001,,1501240001,MED-GPS,8,-76.79777112,-12.48160925,-89.27938037
150125,LIMA,LIMA,PUENTE PIEDRA,117881,Puente Piedra,PUENTE PIEDRA,3,1,GIPSKLED,1501250001,,1501250001,MED-GPS,186,-77.07771461,-11.86678036,-88.94449497
150126,LIMA,LIMA,PUNTA HERMOSA,114914,Punta Hermosa,PUNTA HERMOSA,3,1,GIPS,1501260001,,1501260001,MED-GPS,14,-76.82649975,-12.33802188,-89.16452163
150127,LIMA,LIMA,PUNTA NEGRA,117898,Punta Negra,PUNTA NEGRA,3,1,GIPS,1501270001,,1501270001,MED-GPS,19,-76.79529937,-12.36551725,-89.16081662
150129,LIMA,LIMA,SAN BARTOLO,117581,San Bartolo,SAN BARTOLO,3,1,GIPSKE,1501290001,,1501290001,MED-GPS,25,-76.78058989,-12.38982076,-89.17041065
150130,LIMA,LIMA,SAN BORJA,530971,San Borja,SAN BORJA,3,1,GIPSKLED,1501300001,,1501300001,MED-GPS,146,-76.99906759,-12.10700683,-89.10607442
150131,LIMA,LIMA,SAN ISIDRO,566895,San Isidro,SAN ISIDRO,3,1,IPSKLD,1501310001,,1501310001,MED-GPS,107,-77.03458211,-12.09893348,-89.13351559
150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,550652,San Juan de Lurigancho,SAN JUAN DE LURIGANCHO,3,1,GIPSKLED,1501320001,,1501320001,MED-GPS,192,-77.00996771,-12.02961959,-89.0395873
150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,130946,Ciudad de Dios,CIUDAD DE DIOS,3,1,GIPSKLED,1501330001,,1501330001,MED-GPS,117,-76.96341458,-12.16276005,-89.12617463
150134,LIMA,LIMA,SAN LUIS,541658,San Luis,SAN LUIS,3,1,GIPSKLED,1501340001,,1501340001,MED-GPS,193,-76.99423393,-12.07345621,-89.06769014
150136,LIMA,LIMA,SAN MIGUEL,534480,San Miguel,SAN MIGUEL,3,1,GIPSKLED,1501360001,,1501360001,MED-GPS,57,-77.07915273,-12.09253258,-89.17168531
150137,LIMA,LIMA,SANTA ANITA,534020,Santa Anita,SANTA ANITA,3,1,GIPSKLD,1501370001,,1501370001,MED-GPS,261,-76.96469543,-12.04972166,-89.01441709
150138,LIMA,LIMA,SANTA MARIA DEL MAR,130735,Santa Maria del Mar,SANTA MARIA DEL MAR,3,0,,1501380001,,1501380001,MED-GPS,21,-76.77346693,-12.40178008,-89.17524701
150139,LIMA,LIMA,SANTA ROSA,129647,Santa Rosa,SANTA ROSA,3,1,GIPS,1501390001,,1501390001,MED-GPS,29,-77.17299787,-11.79661642,-88.96961429
150140,LIMA,LIMA,SANTIAGO DE SURCO,550763,Santiago de Surco,SANTIAGO DE SURCO,3,1,GIPSKLED,1501400001,,1501400001,MED-GPS,85,-77.00475327,-12.14540628,-89.15015955
150141,LIMA,LIMA,SURQUILLO,525466,Surquillo,SURQUILLO,3,1,GIPSKLED,1501410001,,1501410001,MED-GPS,104,-77.02062163,-12.11720211,-89.13782374
150142,LIMA,LIMA,VILLA EL SALVADOR,520980,Villa El Salvador,VILLA EL SALVADOR,3,1,GIPSKLED,1501420001,,1501420001,MED-GPS,174,-76.93709477,-12.21321448,-89.15030925
150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,546446,Villa Maria del Triunfo,VILLA MARIA DEL TRIUNFO,3,1,GIPSKLED,1501430001,,1501430001,MED-GPS,183,-76.94428675,-12.16264494,-89.10693169
250202,UCAYALI,ATALAYA,SEPAHUA,121411,Sepahua,SEPAHUA,3,1,GIPSKLD,2502020001,,2502020001,MED-GPS,281,-73.04534614,-11.13777371,-84.18311985
250203,UCAYALI,ATALAYA,TAHUANIA,111751,Bolognesi,BOLOGNESI,3,1,GIPS,2502030001,2502030044,2502030001,MED-GPS,175,-73.95684605,-10.02987914,-83.98672519
250204,UCAYALI,ATALAYA,YURUA,116873,Breu,BREU,3,1,IPS,2502040001,,2502040001,MED-GPS,246,-72.76048674,-9.53161751,-82.29210425
250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,649743,Alexander Von Humboldt,ALEXANDER VON HUMBOLDT,3,1,IPSD,2503050001,,2503020025,MED-GPS,232,-75.05061778,-8.82842601,-83.87904379
130608,LA LIBERTAD,OTUZCO,MACHE,130545,Mache,MACHE,3,1,IPSK,1306080001,,1306080001,MED-GPS,3321,-78.53516146,-8.03014171,-86.56530317
130807,LA LIBERTAD,PATAZ,ONGON,219132,Ongon,ONGON,3,1,IPS,1308070001,,1308070001,MED-GPS,1345,-76.98312593,-8.20762817,-85.1907541
130810,LA LIBERTAD,PATAZ,PIAS,132499,Pias,PIAS,3,1,IPS,1308100001,,1308100001,MED-GPS,2630,-77.54659402,-7.87204138,-85.4186354
130808,LA LIBERTAD,PATAZ,PARCOY,131558,Parcoy,PARCOY,3,1,IPS,1308080001,,1308080001,MED-GPS,3125,-77.47965386,-8.03370735,-85.51336121
40106,AREQUIPA,AREQUIPA,CHIGUATA,114268,Chiguata,CHIGUATA,3,1,GIPS,401060001,,401060001,MED-GPS,2966,-71.39222246,-16.4028027,-87.79502516
40119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,132650,San Juan de Tacurani,SAN JUAN DE TACURANI,3,1,IPS,401190001,,401190001,MED-GPS,4206,-71.06050734,-16.18365376,-87.2441611
40127,AREQUIPA,AREQUIPA,YARABAMBA,120782,Yarabamba,YARABAMBA,3,1,GIPS,401270001,,401270001,MED-GPS,2466,-71.47523379,-16.54719728,-88.02243107
40113,AREQUIPA,AREQUIPA,POCSI,112993,Pocsi,POCSI,3,1,GP,401130001,,401130001,MED-GPS,3057,-71.38950441,-16.5188999,-87.90840431
40105,AREQUIPA,AREQUIPA,CHARACATO,119499,Characato,CHARACATO,3,1,GIPSE,401050001,,401050001,MED-GPS,2472,-71.48389689,-16.46852684,-87.95242373
40116,AREQUIPA,AREQUIPA,SABANDIA,126137,Sabandia,SABANDIA,3,1,IPSE,401160001,,401160001,MED-GPS,2404,-71.49455883,-16.45670984,-87.95126867
40124,AREQUIPA,AREQUIPA,UCHUMAYO,130896,Uchumayo,UCHUMAYO,3,1,GIPS,401240001,,401240001,MED-GPS,1967,-71.6727194,-16.42515282,-88.09787222
40128,AREQUIPA,AREQUIPA,YURA,527877,Ba├▒os Yura,BA├æOS YURA,3,1,GP,401280001,,401280001,MED-GPS,2469,-71.70598197,-16.24681865,-87.95280062
40115,AREQUIPA,AREQUIPA,QUEQUE├æA,123946,Queque├▒a,QUEQUE├æA,3,1,GIP,401150001,,401150001,MED-GPS,2567,-71.45096169,-16.55734968,-88.00831137
40114,AREQUIPA,AREQUIPA,POLOBAYA,127747,Polobaya,POLOBAYA,3,1,GIPS,401140001,,401140001,MED-GPS,3104,-71.36888224,-16.56620632,-87.93508856
40107,AREQUIPA,AREQUIPA,JACOBO HUNTER,557192,Jacobo Hunter,JACOBO HUNTER,3,1,GIPSKLD,401070001,,401070001,MED-GPS,2266,-71.55858234,-16.44106394,-87.99964628
40122,AREQUIPA,AREQUIPA,SOCABAYA,613635,Socabaya Pueblo Tradicional/socabaya,SOCABAYA PUEBLO TRADICIONAL/SOCABAYA,3,1,GIPSLD,401220001,,401220001,MED-GPS,2319,-71.52879949,-16.46742478,-87.99622427
40112,AREQUIPA,AREQUIPA,PAUCARPATA,116169,Paucarpata,PAUCARPATA,3,1,GIPSKLED,401120001,,401120001,MED-GPS,2425,-71.50428239,-16.43287157,-87.93715396
40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,133523,Jose Luis Bustamente y Rivero/ciudad Satelite,JOSE LUIS BUSTAMENTE Y RIVERO/CIUDAD SATELITE,3,1,GIPSKLED,401290001,,401290001,MED-GPS,2346,-71.52381243,-16.4277342,-87.95154663
40111,AREQUIPA,AREQUIPA,MOLLEBAYA,113582,Mollebaya,MOLLEBAYA,3,1,GIPS,401110001,,401110001,MED-GPS,2514,-71.46661535,-16.48747839,-87.95409374
40104,AREQUIPA,AREQUIPA,CERRO COLORADO,126814,La Libertad,LA LIBERTAD,3,1,GIPSKLED,401040001,,401040001,MED-GPS,2409,-71.56041114,-16.37673606,-87.9371472
40508,AREQUIPA,CAYLLOMA,HUANCA,116048,Huanca,HUANCA,3,1,GIPSL,405080001,405080002,405080001,MED-GPS,3069,-71.87784815,-16.03384544,-87.91169359
40810,AREQUIPA,LA UNION,TOMEPAMPA,128216,Tomepampa,TOMEPAMPA,3,1,GIPS,408100001,,408100001,MED-GPS,2620,-72.83030646,-15.17258521,-88.00289167
40805,AREQUIPA,LA UNION,PAMPAMARCA,127603,Mungui,MUNGUI,3,1,IP,408050001,,408050001,MED-GPS,2579,-72.90532259,-15.18288358,-88.08820617
40803,AREQUIPA,LA UNION,CHARCANA,117610,Charcana,CHARCANA,3,1,GIPS,408030001,,408030001,MED-GPS,3407,-73.07030102,-15.24085422,-88.31115524
40704,AREQUIPA,ISLAY,ISLAY,616730,Matarani,MATARANI,3,1,GIPS,407040001,,407040001,MED-GPS,110,-72.09784961,-17.00065964,-89.09850925
40706,AREQUIPA,ISLAY,PUNTA DE BOMBON,123202,Punta de Bombon,PUNTA DE BOMBON,3,1,GIPSD,407060001,,407060001,MED-GPS,23,-71.79049288,-17.17217815,-88.96267103
40703,AREQUIPA,ISLAY,DEAN VALDIVIA,130746,La Curva,LA CURVA,3,1,GIPS,407030001,,407030001,MED-GPS,21,-71.82132744,-17.1444696,-88.96579704
40705,AREQUIPA,ISLAY,MEJIA,131185,Mejia,MEJIA,3,1,IPS,407050001,,407050001,MED-GPS,32,-71.90641937,-17.10236918,-89.00878855
40511,AREQUIPA,CAYLLOMA,LLUTA,112417,Lluta,LLUTA,3,1,GIPS,405110001,,405110001,MED-GPS,3017,-72.0140513,-16.01567662,-88.02972792
40520,AREQUIPA,CAYLLOMA,MAJES,562304,El Pedregal,EL PEDREGAL,3,1,GIPSKLED,405200001,,405200001,MED-GPS,1402,-72.19126497,-16.36261097,-88.55387594
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,124241,Lloque,LLOQUE,3,1,GIPSL,1802060001,,1802060001,MED-GPS,3320,-70.73862229,-16.32397336,-87.06259565
180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,127829,Chojata,CHOJATA,3,1,GIPSKL,1802020001,1802020090,1802020001,MED-GPS,3616,-70.73032532,-16.38844553,-87.11877085
80905,CUSCO,LA CONVENCION,OCOBAMBA,126469,Kelccaybamba,KELCCAYBAMBA,3,1,IP,809050001,,809050001,MED-GPS,1467,-72.44731133,-12.87207663,-85.31938796
80911,CUSCO,LA CONVENCION,INKAWASI,522686,Amaybamba,AMAYBAMBA,3,1,IPS,809110001,,809090228,MED-GPS,1729,-73.26746441,-13.2879631,-86.55542751
40702,AREQUIPA,ISLAY,COCACHACRA,130355,Cocachacra,COCACHACRA,3,1,GIPSD,407020001,,407020001,MED-GPS,78,-71.75908505,-17.08932173,-88.84840678
40607,AREQUIPA,CONDESUYOS,SALAMANCA,126115,Salamanca,SALAMANCA,3,1,IPS,406070001,,406070001,MED-GPS,3221,-72.8341208,-15.50470439,-88.33882519
40608,AREQUIPA,CONDESUYOS,YANAQUIHUA,119985,Yanaquihua,YANAQUIHUA,3,1,IPS,406080001,,406080001,MED-GPS,3000,-72.87663127,-15.77573992,-88.65237119
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHU├æA,128674,Ichu├▒a,ICHU├æA,3,1,GIPSKL,1802040001,,1802040001,MED-GPS,3790,-70.53570018,-16.14058427,-86.67628445
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,130732,Calacoa Bellavista,CALACOA BELLAVISTA,3,1,GIPS,1801050001,,1801050001,MED-GPS,3468,-70.68334946,-16.739331,-87.42268046
180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,125124,Cuchumbaya,CUCHUMBAYA,3,1,GIP,1801030001,,1801030001,MED-GPS,3145,-70.68597209,-16.75099377,-87.43696586
40602,AREQUIPA,CONDESUYOS,ANDARAY,112983,Andaray,ANDARAY,3,1,IPS,406020001,,406020001,MED-GPS,3037,-72.86049267,-15.79728249,-88.65777516
40604,AREQUIPA,CONDESUYOS,CHICHAS,133086,Chichas,CHICHAS,3,1,GIPS,406040001,,406040001,MED-GPS,2149,-72.9185609,-15.54773605,-88.46629695
40605,AREQUIPA,CONDESUYOS,IRAY,118504,Iray,IRAY,3,1,IP,406050001,,406050001,MED-GPS,2439,-72.62956115,-15.85476442,-88.48432557
40606,AREQUIPA,CONDESUYOS,RIO GRANDE,122536,Iquipi,IQUIPI,3,1,GIPS,406060001,,406060001,MED-GPS,464,-73.13140474,-15.94017194,-89.07157668
120113,JUNIN,HUANCAYO,CULLHUAS,122482,Cullhuas,CULLHUAS,3,1,IPS,1201130001,,1201130001,MED-GPS,3676,-75.17054562,-12.22395131,-87.39449693
40120,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,246655,Tambillo,TAMBILLO,3,1,IPS,401180001,401180031,401180001,MED-GPS,1296,-72.12697589,-16.34907507,-88.47605096
40120,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,119298,Santa Isabel de Siguas,SANTA ISABEL DE SIGUAS,3,1,IPS,401200001,,401200001,MED-GPS,1358,-72.10162669,-16.32072915,-88.42235584
40121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,115711,Santa Rita de Siguas,SANTA RITA DE SIGUAS,3,1,IPSD,401210001,,401210001,MED-GPS,1278,-72.09380925,-16.49400661,-88.58781586
40507,AREQUIPA,CAYLLOMA,HUAMBO,124874,Huambo,HUAMBO,3,1,IPS,405070001,,405070001,MED-GPS,3313,-72.10808751,-15.73044279,-87.8385303
40108,AREQUIPA,AREQUIPA,LA JOYA,122111,La Joya,LA JOYA,3,1,GIPSKLD,401080001,,401080001,MED-GPS,1630,-71.81796957,-16.42348329,-88.24145286
40806,AREQUIPA,LA UNION,PUYCA,116484,Puyca,PUYCA,3,1,GIPS,408060001,,408060001,MED-GPS,3660,-72.69179212,-15.05915315,-87.75094527
40804,AREQUIPA,LA UNION,HUAYNACOTAS,111371,Taurisma,TAURISMA,3,1,GP,408040001,,408040001,MED-GPS,2600,-72.84980352,-15.17484151,-88.02464503
40802,AREQUIPA,LA UNION,ALCA,127726,Alca,ALCA,3,1,GIPS,408020001,,408020001,MED-GPS,2725,-72.7650369,-15.13432004,-87.89935694
180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,115451,Yunga,YUNGA,3,1,IPSL,1802110001,,1802110001,MED-GPS,3613,-70.67800558,-16.19510983,-86.87311541
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,120833,Ubinas,UBINAS,3,1,IPSK,1802100001,,1802100001,MED-GPS,3383,-70.85591609,-16.38671595,-87.24263204
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,128362,Coalaque,COALAQUE,3,1,IPS,1802030001,,1802030001,MED-GPS,2310,-71.02087633,-16.64893019,-87.66980652
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,128789,Puquina,PUQUINA,3,1,IPSL,1802080001,,1802080001,MED-GPS,3082,-71.18432854,-16.62546484,-87.80979338
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,110406,La Capilla,LA CAPILLA,3,1,GIPS,1802050001,,1802050001,MED-GPS,1837,-71.17930288,-16.75686949,-87.93617237
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,110268,Quinistaquillas,QUINISTAQUILLAS,3,1,IPS,1802090001,,1802090001,MED-GPS,1782,-70.88043188,-16.74928107,-87.62971295
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,122378,Matalaque,MATALAQUE,3,1,GIPS,1802070001,,1802070001,MED-GPS,2568,-70.82645608,-16.48106379,-87.30751987
40204,AREQUIPA,CAMANA,MARISCAL CACERES,124223,San Jose,SAN JOSE,3,1,IP,402040001,,402040001,MED-GPS,15,-72.73607581,-16.61963517,-89.35571098
40202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,132340,El Cardo,EL CARDO,3,1,GIP,402020001,,402020001,MED-GPS,24,-72.72726239,-16.60265467,-89.32991706
40208,AREQUIPA,CAMANA,SAMUEL PASTOR,115402,La Pampa,LA PAMPA,3,1,GIPSK,402080001,,402080001,MED-GPS,23,-72.69934583,-16.61398583,-89.31333166
40205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,110533,San Gregorio,SAN GREGORIO,3,1,GIPS,402050001,,402050001,MED-GPS,75,-72.71446256,-16.57205307,-89.28651563
40207,AREQUIPA,CAMANA,QUILCA,126791,Pueblo Nuevo/quilca,PUEBLO NUEVO/QUILCA,3,1,GIPS,402070001,,402070001,MED-GPS,76,-72.4261575,-16.71751627,-89.14367377
40311,AREQUIPA,CARAVELI,LOMAS,130254,Lomas,LOMAS,3,1,GIPS,403110001,,403110001,MED-GPS,11,-74.85114477,-15.56980036,-90.42094513
40310,AREQUIPA,CARAVELI,JAQUI,113658,Jaqui,JAQUI,3,1,IPS,403100001,,403100001,MED-GPS,259,-74.44377055,-15.47876733,-89.92253788
40302,AREQUIPA,CARAVELI,ACARI,125463,Acari,ACARI,3,1,GIPSD,403020001,,403020001,MED-GPS,161,-74.61692591,-15.43578188,-90.05270779
40305,AREQUIPA,CARAVELI,BELLA UNION,121371,Bella Union,BELLA UNION,3,1,GIPSK,403050001,,403050001,MED-GPS,209,-74.65781244,-15.45024153,-90.10805397
40313,AREQUIPA,CARAVELI,YAUCA,128101,Yauca,YAUCA,3,1,GIPS,403130001,,403130001,MED-GPS,24,-74.52746451,-15.66169297,-90.18915748
40304,AREQUIPA,CARAVELI,ATIQUIPA,125241,Atiquipa,ATIQUIPA,3,1,P,403040001,,403040001,MED-GPS,314,-74.36358555,-15.79582376,-90.15940931
40312,AREQUIPA,CARAVELI,QUICACHA,114134,Quicacha,QUICACHA,3,1,IPS,403120001,,403120001,MED-GPS,1815,-73.79845721,-15.62517016,-89.42362737
40308,AREQUIPA,CARAVELI,CHAPARRA,128150,Achanizo,ACHANIZO,3,1,IPS,403080001,,403080001,MED-GPS,585,-73.96673241,-15.80508898,-89.77182139
40307,AREQUIPA,CARAVELI,CHALA,128453,Chala,CHALA,3,1,GIPSKD,403070001,,403070001,MED-GPS,20,-74.24675655,-15.86595238,-90.11270893
40303,AREQUIPA,CARAVELI,ATICO,127589,Atico,ATICO,3,1,GIP,403030001,,403030001,MED-GPS,84,-73.62322965,-16.20841226,-89.83164191
40206,AREQUIPA,CAMANA,OCO├æA,118894,Oco├▒a,OCO├æA,3,1,IPS,402060001,,402060001,MED-GPS,16,-73.10492851,-16.43147922,-89.53640773
200806,PIURA,SECHURA,RINCONADA LLICUAR,112297,Dos Pueblos,DOS PUEBLOS,3,1,GIPS,2008060001,,2008060001,Gobierno Regional,12,-80.76534911,-5.46373229,-86.2290814
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,112763,Carumas,CARUMAS,3,1,IPSKL,1801020001,,1801020001,MED-GPS,3047,-70.69486643,-16.80920674,-87.50407317
180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,115181,Samegua,SAMEGUA,3,1,GIPSKLD,1801040001,,1801040001,MED-GPS,1583,-70.90003333,-17.18191594,-88.08194927
40513,AREQUIPA,CAYLLOMA,MADRIGAL,131987,Madrigal,MADRIGAL,3,1,IPS,405130001,,405130001,MED-GPS,3274,-71.80770105,-15.60827103,-87.41597208
40510,AREQUIPA,CAYLLOMA,LARI,127301,Lari,LARI,3,1,GIPS,405100001,,405100001,MED-GPS,3356,-71.76852067,-15.62337818,-87.39189885
40509,AREQUIPA,CAYLLOMA,ICHUPAMPA,133485,Ichupampa,ICHUPAMPA,3,1,GIPS,405090001,,405090001,MED-GPS,3408,-71.68652416,-15.64983048,-87.33635464
40506,AREQUIPA,CAYLLOMA,COPORAQUE,117807,Coporaque,COPORAQUE,3,1,GIPS,405060001,,405060001,MED-GPS,3584,-71.64560564,-15.62708539,-87.27269103
40503,AREQUIPA,CAYLLOMA,CABANACONDE,110337,Cabanaconde,CABANACONDE,3,1,GIPSLE,405030001,,405030001,MED-GPS,3296,-71.98079592,-15.62208916,-87.60288508
40512,AREQUIPA,CAYLLOMA,MACA,131409,Maca,MACA,3,1,GIPS,405120001,,405120001,MED-GPS,3276,-71.7685136,-15.64108119,-87.40959479
40502,AREQUIPA,CAYLLOMA,ACHOMA,131284,Achoma,ACHOMA,3,1,GIPSL,405020001,,405020001,MED-GPS,3492,-71.69991095,-15.66154577,-87.36145672
40519,AREQUIPA,CAYLLOMA,YANQUE,120892,Yanque,YANQUE,3,1,IPSKE,405190001,,405190001,MED-GPS,3428,-71.6587914,-15.64949416,-87.30828556
40514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,234221,Imata,IMATA,3,1,GIPS,405140001,,405140001,MED-GPS,4454,-71.09065982,-15.83899201,-86.92965183
40516,AREQUIPA,CAYLLOMA,TAPAY,128677,Tapay,TAPAY,3,1,IPS,405160001,,405160001,MED-GPS,3001,-71.93919209,-15.57764345,-87.51683554
40505,AREQUIPA,CAYLLOMA,CAYLLOMA,129964,Caylloma,CAYLLOMA,3,1,GIPSLED,405050001,,405050001,MED-GPS,4335,-71.77299675,-15.18859735,-86.9615941
