UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
021014,ANCASH,HUARI,SAN MARCOS,115085,Palta,PALTA,0,0,,0210140031,,0210140031,IGN,3378,-77.12401790000,-9.53986139000,-9.53986138999994-77.1240179
020111,ANCASH,HUARAZ,PIRA,218323,Yupanca,YUPANCA,0,0,,,,,IGN,3791,-77.67186603000,-9.53967440000,-9.53967439999997-77.67186603
020110,ANCASH,HUARAZ,PARIACOTO,112112,Racrao / San Cristobal de Racrao,RACRAO / SAN CRISTOBAL DE RACRAO,0,1,IP,0201100006,,0201100006,MED-GPS,1112,-77.90707529000,-9.53956640000,-9.53956639999996-77.90707529
100504,HUANUCO,HUAMALIES,JACAS GRANDE,539472,Shuyu Machay,SHUYU MACHAY,0,0,,,,,IGN,4269,-76.59199614000,-9.53956515000,-9.53956514999993-76.5919961399999
020109,ANCASH,HUARAZ,PAMPAS GRANDE,551355,Caray,CARAY,0,0,,,,,IGN,788,-77.96699515000,-9.53955477000,-9.53955476999994-77.9669951499999
100504,HUANUCO,HUAMALIES,JACAS GRANDE,532693,San Juan de Quiruquiru,SAN JUAN DE QUIRUQUIRU,0,1,IP,1005040127,,1005040127,MED-GPS,3889,-76.64628563000,-9.53946254000,-9.53946253999993-76.64628563
020101,ANCASH,HUARAZ,HUARAZ,622571,Chuna Mara,CHUNA MARA,0,1,G,0201010017,,0201010017,INEI,3270,-77.52719470400,-9.54754362100,-9.54754362099993-77.527194704
100504,HUANUCO,HUAMALIES,JACAS GRANDE,541081,Tio Pampa,TIO PAMPA,0,0,,1005040033,,1005040033,IGN,2873,-76.77809039000,-9.53939965000,-9.53939964999995-76.77809039
100509,HUANUCO,HUAMALIES,PU├æOS,547215,Carhuancho,CARHUANCHO,0,1,G,1005090016,,1005090016,IGN,4185,-76.93277903000,-9.53917816000,-9.53917815999995-76.9327790299999
100504,HUANUCO,HUAMALIES,JACAS GRANDE,548628,Canyag,CANYAG,0,0,,1005040105,,1005040105,IGN,3616,-76.67867176000,-9.53909252000,-9.53909251999994-76.67867176
021014,ANCASH,HUARI,SAN MARCOS,127073,Collpa,COLLPA,0,0,,,,,IGN,3405,-77.12883477000,-9.53907040000,-9.53907039999996-77.12883477
100504,HUANUCO,HUAMALIES,JACAS GRANDE,549692,Muchacucho,MUCHACUCHO,0,0,,1005040125,,1005040125,IGN,3815,-76.65458240000,-9.53905527000,-9.53905526999995-76.6545824
100509,HUANUCO,HUAMALIES,PU├æOS,623525,Sacra,SACRA,0,0,,,,,INEI,3963,-76.90363865000,-9.53903903000,-9.53903902999997-76.9036386499999
100507,HUANUCO,HUAMALIES,MONZON,622669,Tunquipampa,TUNQUIPAMPA,0,0,,1003110078,,1003110078,INEI,1175,-76.40214500000,-9.35622833300,-9.35622833299993-76.402145
020804,ANCASH,CASMA,YAUTAN,238245,Pampay,PAMPAY,0,0,,0208040077,,0208040077,IGN,822,-77.94790841000,-9.53889215000,-9.53889214999998-77.94790841
020801,ANCASH,CASMA,CASMA,131347,Nivin,NIVIN,0,1,IPS,0208010032,,0208010032,MED-GPS,244,-78.14260807000,-9.54062116000,-9.54062115999994-78.1426080699999
020101,ANCASH,HUARAZ,HUARAZ,621804,Nueva Esperanza,NUEVA ESPERANZA,0,0,,0201010015,,0201010015,INEI,3179,-77.52943998700,-9.54641997700,-9.54641997699997-77.529439987
020110,ANCASH,HUARAZ,PARIACOTO,520512,Piedra Labrada,PIEDRA LABRADA,0,0,,0201100004,,0201100004,IGN,1016,-77.91236378000,-9.53885590000,-9.53885589999993-77.91236378
100504,HUANUCO,HUAMALIES,JACAS GRANDE,547713,Buenavista,BUENAVISTA,0,0,,1005040078,,1005040078,IGN,3653,-76.71386326000,-9.53879878000,-9.53879877999998-76.71386326
100504,HUANUCO,HUAMALIES,JACAS GRANDE,524651,Jircahuayin,JIRCAHUAYIN,0,0,,1005040099,,1005040099,IGN,3684,-76.68784814000,-9.53863027000,-9.53863026999994-76.68784814
020804,ANCASH,CASMA,YAUTAN,219522,Piracuto,PIRACUTO,0,0,,,,,IGN,405,-78.07455027000,-9.53848853000,-9.53848852999994-78.07455027
100501,HUANUCO,HUAMALIES,LLATA,114090,Ranraoco,RANRAOCO,0,0,,1005010026,,1005010026,IGN,3516,-76.82791903000,-9.53845290000,-9.53845289999998-76.82791903
100504,HUANUCO,HUAMALIES,JACAS GRANDE,527638,Sensayoc,SENSAYOC,0,0,,1005040038,,1005040038,IGN,3507,-76.74953114000,-9.53837127000,-9.53837126999997-76.74953114
100504,HUANUCO,HUAMALIES,JACAS GRANDE,518086,Lirio Bajo,LIRIO BAJO,0,0,,1005040094,,1005040094,IGN,3615,-76.70312490000,-9.53835841000,-9.53835840999994-76.7031249
100507,HUANUCO,HUAMALIES,MONZON,610892,Mishqui Yacu,MISHQUI YACU,0,0,,1003110074,,1003110074,INEI,1180,-76.40154566700,-9.35124666700,-9.35124666699994-76.4015456669999
020804,ANCASH,CASMA,YAUTAN,126586,Tutuma,TUTUMA,0,0,,0208040054,,0208040054,IGN,812,-77.94916027000,-9.53835503000,-9.53835502999993-77.9491602699999
100501,HUANUCO,HUAMALIES,LLATA,514339,Gonash Tuna,GONASH TUNA,0,0,,1005010031,,1005010031,IGN,3760,-76.80161653000,-9.53832978000,-9.53832977999997-76.80161653
250204,UCAYALI,ATALAYA,YURUA,524061,Tipishca,TIPISHCA,0,0,,,,,PPD 250000,242,-72.75944527000,-9.53816265000,-9.53816264999995-72.75944527
100501,HUANUCO,HUAMALIES,LLATA,528139,Sulapampa,SULAPAMPA,0,0,,1005010023,,1005010023,IGN,3523,-76.83225390000,-9.53808414000,-9.53808413999997-76.8322539
020804,ANCASH,CASMA,YAUTAN,518325,Palca,PALCA,0,0,,0208040058,,0208040058,IGN,680,-77.99430816000,-9.53800153000,-9.53800152999997-77.9943081599999
100504,HUANUCO,HUAMALIES,JACAS GRANDE,625154,Derrepente,DERREPENTE,0,0,,1005040128,,1005040128,INEI,3973,-76.62843998600,-9.53795997800,-9.53795997799995-76.628439986
100504,HUANUCO,HUAMALIES,JACAS GRANDE,616559,Queropatay,QUEROPATAY,0,1,IP,1005040123,,1005040123,MED-GPS,3620,-76.67630431000,-9.53794335000,-9.53794334999998-76.67630431
020804,ANCASH,CASMA,YAUTAN,223556,Quiuchan,QUIUCHAN,0,0,,0208040061,,0208040061,IGN,438,-78.06242365000,-9.53793090000,-9.53793089999994-78.06242365
100504,HUANUCO,HUAMALIES,JACAS GRANDE,132049,Hishanca,HISHANCA,0,0,,1005040132,,1005040132,IGN,4091,-76.61708540000,-9.53785127000,-9.53785126999998-76.6170854
020801,ANCASH,CASMA,CASMA,243298,San Rafael,SAN RAFAEL,0,1,IP,,,,MED-GPS,123,-78.23639687000,-9.53742147000,-9.53742146999997-78.23639687
021014,ANCASH,HUARI,SAN MARCOS,616242,Huayopampa,HUAYOPAMPA,0,0,,0210140030,,0210140030,INEI,3277,-77.14851333300,-9.53084333300,-9.53084333299995-77.148513333
100504,HUANUCO,HUAMALIES,JACAS GRANDE,511781,Mulacatana,MULACATANA,0,0,,,,,IGN,3572,-76.75461752000,-9.53778615000,-9.53778614999993-76.75461752
020102,ANCASH,HUARAZ,COCHABAMBA,129472,Chacrapeti,CHACRAPETI,0,0,,0201020063,,0201020063,IGN,3199,-77.82344091000,-9.48637903000,-9.48637902999997-77.82344091
020105,ANCASH,HUARAZ,INDEPENDENCIA,111339,Marcac,MARCAC,0,1,GP,0201050027,,0201050027,MED-GPS,2988,-77.54194842000,-9.48609079000,-9.48609078999993-77.54194842
020102,ANCASH,HUARAZ,COCHABAMBA,536888,Shilian / Shiltan,SHILIAN / SHILTAN,0,0,,,,,IGN,3246,-77.81263714000,-9.48566428000,-9.48566427999998-77.8126371399999
020105,ANCASH,HUARAZ,INDEPENDENCIA,615855,Conchipucro,CONCHIPUCRO,0,0,,0201050026,,0201050026,INEI,3705,-77.57046973100,-9.48695837100,-9.48695837099996-77.5704697309999
020102,ANCASH,HUARAZ,COCHABAMBA,523420,Ucrucancha,UCRUCANCHA,0,0,,,,,IGN,3697,-77.80258465000,-9.48520040000,-9.48520039999994-77.80258465
020801,ANCASH,CASMA,CASMA,112981,Carrizal/Medalla Milagrosa,CARRIZAL/MEDALLA MILAGROSA,0,1,IP,0208010012,,0208010012,MED-GPS,60,-78.28026855000,-9.48558911000,-9.48558910999998-78.28026855
100509,HUANUCO,HUAMALIES,PU├æOS,613999,Guerrapampa,GUERRAPAMPA,0,0,,1005090025,,1005090025,INEI,3752,-76.87064000000,-9.49128666700,-9.49128666699994-76.87064
100509,HUANUCO,HUAMALIES,PU├æOS,540292,Jaucay,JAUCAY,0,0,,1005090015,,1005090015,IGN,4286,-76.94047240000,-9.48469502000,-9.48469501999995-76.9404724
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,511201,Chaupi Jirca,CHAUPI JIRCA,0,0,,1005030086,,1005030086,IGN,3052,-76.77483377000,-9.48465765000,-9.48465764999997-76.77483377
100802,HUANUCO,PACHITEA,CHAGLLA,549789,Chunatahua,CHUNATAHUA,0,1,IP,1006060042,,1006060042,MED-GPS,900,-75.93152682000,-9.48465157000,-9.48465156999993-75.93152682
100506,HUANUCO,HUAMALIES,MIRAFLORES,623907,Jatun Parara,JATUN PARARA,0,0,,1005060054,,1005060054,INEI,3690,-76.81462500000,-9.49149666700,-9.49149666699998-76.814625
020801,ANCASH,CASMA,CASMA,521765,San Francisco Alto,SAN FRANCISCO ALTO,0,1,I,0208010011,,0208010011,MED-GPS,116,-78.23724831000,-9.50057518000,-9.50057517999994-78.23724831
020804,ANCASH,CASMA,YAUTAN,532331,Tomeque,TOMEQUE,0,1,IP,0208040012,,0208040012,MED-GPS,1102,-78.02826909000,-9.46314991000,-9.46314990999997-78.02826909
100504,HUANUCO,HUAMALIES,JACAS GRANDE,217874,Chinraz,CHINRAZ,0,0,,1005040167,,1005040167,IGN,4273,-76.65071165000,-9.48420465000,-9.48420464999998-76.6507116499999
100509,HUANUCO,HUAMALIES,PU├æOS,237827,Shapa,SHAPA,0,0,,,,,IGN,4001,-76.92308840000,-9.48418840000,-9.48418839999994-76.9230884
020102,ANCASH,HUARAZ,COCHABAMBA,527620,Machcapampa,MACHCAPAMPA,0,0,,0201020062,,0201020062,IGN,3221,-77.81851027000,-9.48414991000,-9.48414990999993-77.8185102699999
100506,HUANUCO,HUAMALIES,MIRAFLORES,519794,Jupay Huilyanan,JUPAY HUILYANAN,0,0,,,,,IGN,3988,-76.83683615000,-9.48403816000,-9.48403815999995-76.83683615
020102,ANCASH,HUARAZ,COCHABAMBA,241955,Sincapampa,SINCAPAMPA,0,0,,0201020066,,0201020066,IGN,2355,-77.84267490000,-9.48402328000,-9.48402327999997-77.8426749
020105,ANCASH,HUARAZ,INDEPENDENCIA,227446,Santo Toribio,SANTO TORIBIO,0,0,,0201050033,,0201050033,IGN,4017,-77.58419352000,-9.48396839000,-9.48396838999997-77.58419352
020102,ANCASH,HUARAZ,COCHABAMBA,538873,Shucuman,SHUCUMAN,0,0,,0201020060,,0201020060,IGN,2304,-77.85792539000,-9.48392740000,-9.48392739999997-77.8579253899999
100509,HUANUCO,HUAMALIES,PU├æOS,538631,Sacapampa,SACAPAMPA,0,0,,1005090022,,1005090022,IGN,3995,-76.90970939000,-9.48381778000,-9.48381777999998-76.90970939
021014,ANCASH,HUARI,SAN MARCOS,549049,Ramada,RAMADA,0,0,,,,,IGN,3433,-77.13362915000,-9.48377852000,-9.48377851999993-77.1336291499999
020801,ANCASH,CASMA,CASMA,533300,Manga Serrana,MANGA SERRANA,0,0,,0208010010,,0208010010,IGN,146,-78.23840453000,-9.48347515000,-9.48347514999995-78.23840453
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,623367,Chavin de Coto,CHAVIN DE COTO,0,1,P,1009010049,,1009010049,MED-GPS,239,-75.05137376000,-9.48343018000,-9.48343017999997-75.0513737599999
100506,HUANUCO,HUAMALIES,MIRAFLORES,546115,Yuracpuquio,YURACPUQUIO,0,0,,,,,IGN,3993,-76.82876415000,-9.48303752000,-9.48303751999993-76.82876415
020804,ANCASH,CASMA,YAUTAN,118115,San Miguel De Calpoc,SAN MIGUEL DE CALPOC,0,0,,0208040010,,0208040010,MED-GPS,1157,-77.96017476000,-9.48369195000,-9.48369194999998-77.96017476
100506,HUANUCO,HUAMALIES,MIRAFLORES,222959,Keyish,KEYISH,0,0,,,,,IGN,3299,-76.79121815000,-9.48288790000,-9.48288789999998-76.79121815
021007,ANCASH,HUARI,HUACHIS,513775,Ishanca,ISHANCA,0,0,,0210070046,,0210070046,IGN,3957,-77.03117503000,-9.48256228000,-9.48256227999997-77.03117503
021007,ANCASH,HUARI,HUACHIS,540662,Huancayog,HUANCAYOG,0,0,,0210070047,,0210070047,IGN,3708,-77.02597690000,-9.48246565000,-9.48246564999994-77.0259769
020102,ANCASH,HUARAZ,COCHABAMBA,611173,Paquelloc,PAQUELLOC,0,0,,,,,INEI,2235,-77.90478316000,-9.48244140000,-9.48244139999997-77.90478316
020801,ANCASH,CASMA,CASMA,132080,Fundo San Isaias,FUNDO SAN ISAIAS,0,0,,,,,IGN,79,-78.26982415000,-9.48222978000,-9.48222977999995-78.26982415
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,515640,Succha,SUCCHA,0,0,,1005030085,,1005030085,IGN,2900,-76.77905040000,-9.48215640000,-9.48215639999995-76.7790504
100501,HUANUCO,HUAMALIES,LLATA,626380,Sacracocha,SACRACOCHA,0,0,,1005090055,,1005090055,INEI,4356,-76.98120333300,-9.60208500000,-9.60208499999993-76.9812033329999
020804,ANCASH,CASMA,YAUTAN,541578,Calpoc,CALPOC,0,1,IPS,0208040009,,0208040009,MED-GPS,1306,-77.94922050000,-9.48123521000,-9.48123520999997-77.9492205
020105,ANCASH,HUARAZ,INDEPENDENCIA,613070,Santa Casa,SANTA CASA,0,1,I,0201050025,,0201050025,INEI,3009,-77.54148397500,-9.48324393500,-9.48324393499996-77.5414839749999
020801,ANCASH,CASMA,CASMA,115538,Fundo Veta Negra,FUNDO VETA NEGRA,0,0,,,,,IGN,47,-78.30174465000,-9.48181940000,-9.48181939999995-78.30174465
020102,ANCASH,HUARAZ,COCHABAMBA,544453,Urqui,URQUI,0,0,,0201020052,,0201020052,IGN,2782,-77.84959653000,-9.47595577000,-9.47595576999993-77.84959653
100509,HUANUCO,HUAMALIES,PU├æOS,519788,Barrio Corhuancho,BARRIO CORHUANCHO,0,0,,,,,IGN,4003,-76.92745689000,-9.47594689000,-9.47594688999993-76.92745689
021007,ANCASH,HUARI,HUACHIS,536155,Ticti,TICTI,0,0,,0210070043,,0210070043,IGN,3836,-77.03814178000,-9.47586928000,-9.47586927999993-77.03814178
020803,ANCASH,CASMA,COMANDANTE NOEL,525790,El Cirhuelar,EL CIRHUELAR,0,0,,0208030015,,0208030015,IGN,36,-78.33773139000,-9.47569627000,-9.47569626999996-78.33773139
020801,ANCASH,CASMA,CASMA,234891,Fundo San Florentino,FUNDO SAN FLORENTINO,0,0,,,,,IGN,57,-78.29045153000,-9.47544290000,-9.47544289999996-78.29045153
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,223975,Pinchas,PINCHAS,0,0,,,,,IGN,3749,-77.01336452000,-9.47531727000,-9.47531726999995-77.01336452
100506,HUANUCO,HUAMALIES,MIRAFLORES,218944,Hunhuaypay,HUNHUAYPAY,0,0,,,,,IGN,3805,-76.83726039000,-9.47528703000,-9.47528702999995-76.83726039
100509,HUANUCO,HUAMALIES,PU├æOS,615303,Pampa Patzanan,PAMPA PATZANAN,0,0,,,,,INEI,4188,-76.94148441000,-9.47515228000,-9.47515227999997-76.94148441
100506,HUANUCO,HUAMALIES,MIRAFLORES,530551,Pachancanchash,PACHANCANCHASH,0,0,,,,,IGN,3437,-76.80554103000,-9.47492178000,-9.47492177999993-76.80554103
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,620340,Quismon,QUISMON,0,0,,1005030079,,1005030079,INEI,3351,-76.77367666700,-9.47349666700,-9.47349666699995-76.773676667
100506,HUANUCO,HUAMALIES,MIRAFLORES,128558,Shiula,SHIULA,0,0,,1005060023,,1005060023,IGN,3662,-76.86661689000,-9.47474028000,-9.47474027999994-76.86661689
100506,HUANUCO,HUAMALIES,MIRAFLORES,532674,Ichilquise,ICHILQUISE,0,0,,1005060042,,1005060042,IGN,3348,-76.80063928000,-9.47469515000,-9.47469514999995-76.80063928
100506,HUANUCO,HUAMALIES,MIRAFLORES,531436,Gochayog,GOCHAYOG,0,1,GP,1005060032,,1005060032,MED-GPS,3803,-76.83757846000,-9.47455499000,-9.47455498999994-76.83757846
100506,HUANUCO,HUAMALIES,MIRAFLORES,523675,Gueshcaucro,GUESHCAUCRO,0,0,,,,,IGN,3081,-76.78809290000,-9.47392703000,-9.47392702999997-76.7880929
020105,ANCASH,HUARAZ,INDEPENDENCIA,530173,Pocyac,POCYAC,0,0,,0201050023,,0201050023,IGN,3506,-77.51022978000,-9.47381977000,-9.47381976999998-77.51022978
100103,HUANUCO,HUANUCO,CHINCHAO,520136,San Carlos de Derrepente,SAN CARLOS DE DERREPENTE,0,1,P,,,,IMG_SATELITAL,1266,-76.11367416000,-9.48240061000,-9.48240060999996-76.11367416
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,543447,Ayamachay,AYAMACHAY,0,0,,1005030083,,1005030083,IGN,3998,-76.74867778000,-9.47340965000,-9.47340964999995-76.74867778
020105,ANCASH,HUARAZ,INDEPENDENCIA,220655,Shanoc,SHANOC,0,0,,,,,IGN,2960,-77.54039127000,-9.47340465000,-9.47340464999996-77.54039127
100504,HUANUCO,HUAMALIES,JACAS GRANDE,524456,Isca,ISCA,0,0,,1005040104,,1005040104,IGN,3661,-76.67998478000,-9.53777440000,-9.53777439999993-76.67998478
100501,HUANUCO,HUAMALIES,LLATA,120072,Hualgoy,HUALGOY,0,1,GP,1005010030,,1005010030,MED-GPS,3695,-76.80514851000,-9.53768745000,-9.53768744999996-76.80514851
021014,ANCASH,HUARI,SAN MARCOS,223694,Minas Rosita de Oro,MINAS ROSITA DE ORO,0,0,,,,,IGN,4469,-77.05051052000,-9.53757903000,-9.53757902999996-77.05051052
100509,HUANUCO,HUAMALIES,PU├æOS,612258,Chuspicancha,CHUSPICANCHA,0,0,,1005090058,,1005090058,INEI,3926,-76.88102333300,-9.52203000000,-9.52202999999997-76.881023333
020101,ANCASH,HUARAZ,HUARAZ,227505,Los Milagros,LOS MILAGROS,0,0,,0201010027,,0201010027,IGN,3074,-77.52930165000,-9.53739178000,-9.53739177999995-77.52930165
100511,HUANUCO,HUAMALIES,TANTAMAYO,624717,Coyash,COYASH,0,0,,1005110026,,1005110026,INEI,3706,-76.72925833300,-9.36037166700,-9.36037166699998-76.729258333
020607,ANCASH,CARHUAZ,PARIAHUANCA,518482,Ocutunan,OCUTUNAN,0,0,,0206070002,,0206070002,IGN,3146,-77.58389752000,-9.34773753000,-9.34773752999996-77.5838975199999
020802,ANCASH,CASMA,BUENA VISTA ALTA,126433,Piedra Parada,PIEDRA PARADA,0,0,,0208020013,,0208020013,IGN,575,-78.13863290000,-9.34766715000,-9.34766714999995-78.1386328999999
021011,ANCASH,HUARI,PONTO,112956,Huay / Hacienda Huayi,HUAY / HACIENDA HUAYI,0,0,,0210110031,,0210110031,IGN,3511,-77.02059139000,-9.34709990000,-9.34709989999993-77.0205913899999
020604,ANCASH,CARHUAZ,ANTA,518242,Chamana,CHAMANA,0,1,G,0206040015,,0206040015,IGN,3178,-77.61461316000,-9.34670790000,-9.34670789999996-77.61461316
021009,ANCASH,HUARI,MASIN,511203,Shupe,SHUPE,0,0,,0210090024,,0210090024,IGN,2698,-77.06313677000,-9.34665640000,-9.34665639999997-77.06313677
020606,ANCASH,CARHUAZ,MARCARA,218629,Wiash,WIASH,0,1,IP,0206060049,,0206060049,MED-GPS,3141,-77.54255805000,-9.34663216000,-9.34663215999996-77.54255805
020607,ANCASH,CARHUAZ,PARIAHUANCA,549039,Intijecanan,INTIJECANAN,0,0,,0206070003,,0206070003,IGN,3173,-77.57263427000,-9.34654015000,-9.34654014999995-77.57263427
021003,ANCASH,HUARI,CAJAY,540117,Gallan,GALLAN,0,0,,0210030039,,0210030039,IGN,3892,-77.13442876000,-9.34617965000,-9.34617964999995-77.1344287599999
021009,ANCASH,HUARI,MASIN,527075,Telarpuquio,TELARPUQUIO,0,0,,,,,IGN,3434,-77.11433965000,-9.34607516000,-9.34607515999994-77.11433965
021009,ANCASH,HUARI,MASIN,121195,Chihuan,CHIHUAN,0,0,,0210090017,,0210090017,IGN,3329,-77.09453840000,-9.34585340000,-9.34585339999995-77.0945384
021009,ANCASH,HUARI,MASIN,538607,Jancu,JANCU,0,0,,0210090023,,0210090023,IGN,2922,-77.08189578000,-9.34578439000,-9.34578438999995-77.08189578
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,542520,Shaclupampa,SHACLUPAMPA,0,0,,1005030087,,1005030087,IGN,3447,-76.76733002000,-9.48692140000,-9.48692139999997-76.76733002
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,118624,Shicra,SHICRA,0,0,,,,,IGN,3294,-76.76998365000,-9.48676265000,-9.48676264999995-76.76998365
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,311201,Nueva Austria del Sira,NUEVA AUSTRIA DEL SIRA,0,0,,1009010069,,1009010069,IBC,383,-74.82920777000,-9.48660328000,-9.48660327999994-74.82920777
100506,HUANUCO,HUAMALIES,MIRAFLORES,625435,Untush Puquio,UNTUSH PUQUIO,0,0,,1005060055,,1005060055,INEI,3722,-76.81491500000,-9.49032666700,-9.49032666699998-76.814915
100504,HUANUCO,HUAMALIES,JACAS GRANDE,623560,Sogo Ragra,SOGO RAGRA,0,0,,1005040073,,1005040073,INEI,3829,-76.70827833300,-9.52527666700,-9.52527666699996-76.708278333
100504,HUANUCO,HUAMALIES,JACAS GRANDE,236820,Iscaycorral,ISCAYCORRAL,0,0,,,,,IGN,4071,-76.62146114000,-9.48640552000,-9.48640551999995-76.62146114
100504,HUANUCO,HUAMALIES,JACAS GRANDE,530904,Pampacruz,PAMPACRUZ,0,0,,1005040039,,1005040039,IGN,3576,-76.73923614000,-9.53494065000,-9.53494064999995-76.7392361399999
021014,ANCASH,HUARI,SAN MARCOS,523020,Rayan Patac,RAYAN PATAC,0,0,,0210140026,,0210140026,IGN,4270,-77.00025764000,-9.53473414000,-9.53473413999996-77.00025764
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,512803,Chacapatac,CHACAPATAC,0,0,,0210040006,,0210040006,IGN,2968,-77.16225239000,-9.53466552000,-9.53466551999998-77.1622523899999
021014,ANCASH,HUARI,SAN MARCOS,217149,Puina Huilca,PUINA HUILCA,0,0,,,,,IGN,3345,-77.14006053000,-9.53461927000,-9.53461926999995-77.14006053
100504,HUANUCO,HUAMALIES,JACAS GRANDE,532038,Minas,MINAS,0,0,,1005040103,,1005040103,IGN,3800,-76.68055853000,-9.53447390000,-9.53447389999997-76.68055853
100507,HUANUCO,HUAMALIES,MONZON,620665,Huchcapata (Capilla Tambo),HUCHCAPATA (CAPILLA TAMBO),0,0,,1005040135,,1005040135,INEI,3838,-76.46312666700,-9.49517500000,-9.49517499999996-76.463126667
020110,ANCASH,HUARAZ,PARIACOTO,238332,Villa Charito / Charito,VILLA CHARITO / CHARITO,0,0,,,,,IGN,937,-77.92344852000,-9.53427065000,-9.53427064999994-77.92344852
020804,ANCASH,CASMA,YAUTAN,239112,Hacienda Petaca Carhuac,HACIENDA PETACA CARHUAC,0,0,,0208040057,,0208040057,IGN,640,-77.98697077000,-9.53421615000,-9.53421614999996-77.98697077
100509,HUANUCO,HUAMALIES,PU├æOS,118429,Illamachay,ILLAMACHAY,0,0,,,,,IGN,3984,-76.90999427000,-9.53410890000,-9.53410889999998-76.90999427
100504,HUANUCO,HUAMALIES,JACAS GRANDE,221026,Pogren,POGREN,0,0,,1005040171,,1005040171,IGN,4093,-76.59680639000,-9.53410090000,-9.53410089999994-76.59680639
020110,ANCASH,HUARAZ,PARIACOTO,215653,Cacchan,CACCHAN,0,1,IPS,0201100024,,0201100024,MED-GPS,2282,-77.77329312000,-9.53407653000,-9.53407652999994-77.7732931199999
100504,HUANUCO,HUAMALIES,JACAS GRANDE,538897,Puytush,PUYTUSH,0,0,,1005040041,,1005040041,IGN,3899,-76.73102590000,-9.53403615000,-9.53403614999996-76.7310259
100501,HUANUCO,HUAMALIES,LLATA,128340,Huambra,HUAMBRA,0,0,,,,,IGN,3576,-76.82767927000,-9.53355803000,-9.53355802999994-76.82767927
020111,ANCASH,HUARAZ,PIRA,129721,Muqui,MUQUI,0,0,,0201110005,,0201110005,IGN,4047,-77.65944715000,-9.53353141000,-9.53353140999997-77.6594471499999
020804,ANCASH,CASMA,YAUTAN,513428,La Maquina,LA MAQUINA,0,0,,0208040048,,0208040048,IGN,485,-78.05380977000,-9.53344066000,-9.53344065999994-78.05380977
020804,ANCASH,CASMA,YAUTAN,244590,Hacienda La Hoyada,HACIENDA LA HOYADA,0,0,,,,,IGN,402,-78.08129141000,-9.53319290000,-9.53319289999996-78.0812914099999
020101,ANCASH,HUARAZ,HUARAZ,625371,Quitapampa,QUITAPAMPA,0,0,,0201010021,,0201010021,INEI,3606,-77.55623994400,-9.56400269300,-9.56400269299996-77.556239944
020101,ANCASH,HUARAZ,HUARAZ,242416,Chonta,CHONTA,0,0,,,,,IGN,3621,-77.48278840000,-9.53314791000,-9.53314790999997-77.4827883999999
020109,ANCASH,HUARAZ,PAMPAS GRANDE,522316,Pay Pay,PAY PAY,0,0,,,,,IGN,733,-77.96364016000,-9.53301665000,-9.53301664999998-77.96364016
020105,ANCASH,HUARAZ,INDEPENDENCIA,124452,Mitucro,MITUCRO,0,1,GP,0201050078,,0201050078,IGN,3218,-77.54553628000,-9.53230091000,-9.53230090999995-77.54553628
020105,ANCASH,HUARAZ,INDEPENDENCIA,623710,Pacana,PACANA,0,0,,0201050082,,0201050082,INEI,3913,-77.60154024000,-9.54771398500,-9.54771398499997-77.60154024
100504,HUANUCO,HUAMALIES,JACAS GRANDE,533617,Shiacas / Shincas,SHIACAS / SHINCAS,0,0,,1005040032,,1005040032,IGN,3687,-76.75160202000,-9.53202677000,-9.53202676999996-76.75160202
020101,ANCASH,HUARAZ,HUARAZ,519023,Canipo / Ca├▒ipo,CANIPO / CA├æIPO,0,0,,0201010012,,0201010012,IGN,3639,-77.47464415000,-9.53198427000,-9.53198426999995-77.47464415
100501,HUANUCO,HUAMALIES,LLATA,127709,Rupash,RUPASH,0,0,,1005010012,,1005010012,IGN,3616,-76.82218502000,-9.53195965000,-9.53195964999998-76.8221850199999
021014,ANCASH,HUARI,SAN MARCOS,620886,Pucto,PUCTO,0,0,,0210140027,,0210140027,INEI,3293,-77.13703500000,-9.53408333300,-9.53408333299996-77.137035
100501,HUANUCO,HUAMALIES,LLATA,227301,Shilin,SHILIN,0,0,,1005010014,,1005010014,IGN,3563,-76.83813889000,-9.53170890000,-9.53170889999996-76.83813889
020101,ANCASH,HUARAZ,HUARAZ,610619,La Soledad,LA SOLEDAD,0,1,IPSL,,,,MED-GPS,3089,-77.52282479000,-9.53137187000,-9.53137186999993-77.52282479
100103,HUANUCO,HUANUCO,CHINCHAO,541422,San Juan De Cayumba Alto,SAN JUAN DE CAYUMBA ALTO,0,1,P,1001030010,,1001030010,MED-GPS,1590,-76.04125791000,-9.51119060000,-9.51119059999996-76.04125791
